0,-0.083594,0.99233,-0.032305,-0.93848,-0.33893,4.058
1,-0.082422,0.99404,-0.03665,-0.83009,-0.44885,4.0977
2,-0.083545,0.99186,-0.040332,-1.0397,-0.88855,2.8275
3,-0.083203,0.99066,-0.043945,-0.81682,-0.62901,2.4351
4,-0.083203,0.99056,-0.043457,-0.68856,-0.52824,1.971
5,-0.083105,0.99066,-0.037598,-0.25497,-0.37557,1.6535
6,-0.082764,0.99095,-0.031446,-1.5039,-0.22595,1.2077
7,-0.085913,0.99458,-0.027764,-2.6833,-7.3817,2.8168
8,-0.094153,0.99831,-0.038813,-3.5077,-19.636,3.7389
9,-0.092633,1.0009,-0.05945,-3.2986,-36.85,3.974
10,-0.086112,1.0024,-0.087867,-2.9024,-59.025,4.429
11,-0.078017,1.0028,-0.11755,-0.5405,-81.047,4.716
12,-0.063051,1.003,-0.1579,2.5626,-99.353,4.3618
13,-0.036916,1.0031,-0.17544,5.561,-116.28,4.1099
14,-0.015108,1.0033,-0.17883,7.7763,-111.59,3.9603
15,0.0057329,1.0039,-0.16365,10.327,-112.83,3.3191
16,0.027911,1.0034,-0.14138,12.73,-124.94,2.1038
17,0.04007,1.0028,-0.099878,13.857,-132.52,0.71449
18,0.048248,1.002,-0.068018,14.745,-136.02,0.033575
19,0.052704,1.0023,-0.038867,15.273,-155.81,0.47328
20,0.05249,1.0024,-0.017969,15.344,-162.67,0.4794
21,0.043555,1.0031,-0.0012694,13.608,-157.13,0.52215
22,0.038306,1.0025,0.016627,12.054,-149.51,0.23055
23,0.026502,0.99896,0.041712,10.491,-139.02,-0.39541
24,0.0096559,0.99584,0.067053,8.9549,-126.07,-0.48702
25,-0.0097289,0.99438,0.08717,6.8908,-112.33,-1.0092
26,-0.02594,0.99364,0.1048,6.0465,-96.637,-1.4763
27,-0.042224,0.99295,0.11146,5.1358,-81.011,-1.6519
28,-0.056396,0.99438,0.10523,4.1587,-65.764,-1.5359
29,-0.068994,0.99414,0.090138,3.9511,-51.708,-2.7634
30,-0.077734,0.99394,0.072804,3.3649,-39.677,-3.1603
