0,0.001953,-0.248352,-0.040527,-8.564885,-4.717557,0.045802,1444210293.581424,1,1
1,0.001038,0.234985,-0.041016,-2.687023,5.633588,1.526718,1444210293.611470,1,1
2,0.000793,-0.248352,-0.040100,-9.618320,-12.732824,0.625954,1444210293.641343,1,1
3,0.001770,0.234863,-0.038940,-0.366412,18.198473,8.793893,1444210293.671287,1,1
4,0.001648,-0.251282,-0.023804,-6.961832,-2.625954,-0.870229,1444210293.701248,1,1
5,0.001465,-0.248657,-0.035339,-5.099236,-9.129771,-2.732824,1444210293.731279,1,1
6,0.001587,-0.250488,-0.018921,4.702290,30.076336,-1.083969,1444210293.791200,1,1
7,0.001709,-0.249023,-0.036133,2.809160,-19.206106,3.633588,1444210293.821378,1,1
8,0.002380,-0.250427,-0.036804,5.312977,-9.022901,0.549618,1444210293.851220,1,1
9,0.002625,0.234558,-0.024109,-1.450382,-9.267176,1.312977,1444210293.881170,1,1
10,0.003052,0.234558,-0.018555,-2.778626,-13.938931,-0.931298,1444210293.911362,1,1
11,0.002197,-0.250244,-0.016663,5.389313,-24.015266,-9.312977,1444210293.941358,1,1
12,0.002014,-0.250916,-0.019714,31.206106,-39.145039,3.206107,1444210293.971651,1,1
13,0.001892,-0.250183,-0.016907,3.618321,-36.488548,-7.450382,1444210294.001552,1,1
14,0.001770,0.234436,-0.022766,5.404580,-38.503819,-5.145038,1444210294.031215,1,1
15,0.001770,0.234436,-0.022766,5.404580,-38.503819,-5.145038,1444210294.031215,1,1
16,-0.000977,-0.251709,-0.024475,-1.618321,-46.259541,-1.312977,1444210294.061370,1,1
17,-0.000854,0.234558,-0.021362,-0.732824,-53.832062,-0.931298,1444210294.091340,1,1
18,-0.002991,0.235229,-0.027588,2.900763,-54.076336,-7.160306,1444210294.121619,1,1
19,-0.003052,-0.247925,-0.035645,4.534351,-58.091602,-1.740458,1444210294.151258,1,1
20,-0.004517,0.234497,-0.041870,-0.122137,-57.175571,-6.259542,1444210294.181387,1,1
21,-0.004333,-0.248657,-0.040161,-6.946565,-71.221375,-12.854961,1444210294.211375,1,1
