0,0,0,0,0.064941,0.986328,0.11084,1.832061,-0.687023,-0.732824,1445409474.409464
0,0,0,0,0.065674,0.98584,0.114502,-0.21374,-1.145038,-1.328244,1445409474.439628
0,0,0,0,0.059814,0.986572,0.108398,-0.030534,-0.198473,2.442748,1445409474.469835
0,0,0,0,0.070312,0.062012,0.118652,-1.450382,-2.045802,10.458015,1445409474.499350
0,0,0,0,0.070312,0.062012,0.118652,-1.450382,-2.045802,10.458015,1445409474.499350
0,0,0,0,0.056885,0.980957,0.105957,-4.030534,-3.282443,4.412214,1445409474.529762
0,0,0,0,0.004639,0.982422,0.00708,-3.175573,3.526718,3.251908,1445409474.560101
0,0,0,0,0.065918,0.986816,0.110352,-0.48855,0.305344,3.770992,1445409474.589483
0,0,0,0,0.059814,0.980957,0.107422,1.19084,2.580153,-2.946565,1445409474.619673
0,0,0,0,0.004639,0.983887,0.106689,0.870229,0.870229,5.78626,1445409474.649352
0,0,0,0,0.066895,0.986572,0.105957,0.961832,0.183206,0.167939,1445409474.679350
0,0,0,0,0.065186,0.989258,0.109131,0.137405,-1.129771,11.511451,1445409474.709547
0,0,0,0,0.003906,0.98584,0.007568,-2.442748,1.358779,-2.870229,1445409474.739692
0,0,0,0,0.004639,0.062012,0.112305,-0.549618,-1.587786,-1.129771,1445409474.769602
0,0,0,0,0.061279,0.982422,0.00708,31.206106,1.068702,-0.931298,1445409474.799373
0,0,0,0,0.064209,0.982422,0.007324,31.206106,0.366412,1.648855,1445409474.829634
0,0,0,0,0.062012,0.983154,0.110352,0.59542,-1.435115,-2.045802,1445409474.859775
0,0,0,0,0.062256,0.981445,0.108398,-0.931298,0.152672,8.870229,1445409474.919764
0,0,0,0,0.065674,0.983643,0.104492,-3.312977,0.320611,-0.992366,1445409474.949373
0,0,0,0,0.065674,0.987305,0.114014,-1.450382,0.137405,-4.870229,1445409474.979994
0,0,0,0,0.00415,0.982178,0.112061,3.099237,3.862595,9.480916,1445409475.009522
0,0,0,0,0.065186,0.989502,0.108398,-1.175573,0.870229,9.526717,1445409475.039615
0,0,0,0,0.066406,0.98584,0.105957,-2.259542,1.725191,-0.503817,1445409475.069764
0,0,0,0,0.064941,0.986572,0.107422,1.328244,-1.435115,-0.396947,1445409475.099357
0,0,0,0,0.060791,0.983887,0.108398,0.870229,2.748092,-1.40458,1445409475.129639
0,0,0,0,0.066162,0.987305,0.116455,3.236641,-0.946565,-4.610687,1445409475.159361
0,0,0,0,0.064697,0.984131,0.116699,0.503817,-3.343511,2.885496,1445409475.189469
0,0,0,0,0.067871,0.983398,0.112305,0.59542,-0.381679,6.549618,1445409475.219554
0,0,0,0,0.059326,0.062012,0.114258,-1.450382,1.679389,1.877863,1445409475.249560
0,0,0,0,0.064209,0.984131,0.111084,-2.717557,3.160305,3.328244,1445409475.308742
0,0,0,0,0.067627,0.984131,0.108398,2.458015,0.671756,-3.526718,1445409475.312228
0,0,0,0,0.064453,0.986084,0.105713,-0.030534,0.916031,5.160306,1445409475.339497
0,0,0,0,0.061279,0.978516,0.106689,-1.358779,0.320611,6.625954,1445409475.369499
0,0,0,0,0.061035,0.983643,0.113281,-0.992366,2.70229,6.900764,1445409475.399367
0,0,0,0,0.064453,0.061768,0.116211,-1.816794,0.061069,-3.221374,1445409475.429593
0,0,0,0,0.004395,0.981201,0.117188,-2.580153,2.564885,-4.687023,1445409475.459456
0,0,0,0,0.063721,0.98291,0.107422,0.366412,-1.633588,0.824427,1445409475.489629
0,0,0,0,0.064453,0.988281,0.110596,-2.717557,0.229008,8.290076,1445409475.519831
0,0,0,0,0.062256,0.987305,0.007324,-2.80916,1.114504,2.641221,1445409475.549493
0,0,0,0,0.063965,0.986816,0.111084,-2.534351,-1.587786,-2.793893,1445409475.608835
0,0,0,0,0.061279,0.979492,0.105957,1.78626,-1.145038,2.274809,1445409475.612966
0,0,0,0,0.064209,0.990967,0.105225,-1.038168,3.709924,-1.755725,1445409475.639651
0,0,0,0,0.068604,0.981445,0.107422,-0.717557,-0.732824,9.557252,1445409475.669535
0,0,0,0,0.063965,0.981201,0.111816,-2.351145,0.274809,4.946565,1445409475.699517
0,0,0,0,0.067383,0.061768,0.117188,0.732824,1.679389,3.770992,1445409475.729665
0,0,0,0,0.061035,0.983643,0.105957,-0.671756,1.022901,2.610687,1445409475.759530
0,0,0,0,0.063721,0.988525,0.109131,2.183206,31.145039,-4.167939,1445409475.789512
0,0,0,0,0.003906,0.98584,0.111328,1.099237,-1.389313,31.12977,1445409475.819553
0,0,0,0,0.064453,0.981689,0.11084,0.274809,0.580153,-0.687023,1445409475.849573
0,0,0,0,0.060791,0.986328,0.111328,0.061069,1.816794,9.053435,1445409475.909773
0,0,0,0,0.064941,0.979248,0.112549,0.580153,3.755725,9.175572,1445409475.939624
0,0,0,0,0.063965,0.985596,0.006836,-1.541985,0.80916,2.427481,1445409475.969833
0,0,0,0,0.065674,0.980225,0.109131,31.145039,1.40458,-3.709924,1445409475.999424
0,0,0,0,0.066162,0.98877,0.104004,-0.21374,-1.832061,-1.19084,1445409476.029580
0,0,0,0,0.068848,0.982666,0.007568,31.145039,1.816794,1.51145,1445409476.059368
0,0,0,0,0.004395,0.986572,0.116943,3.053435,31.068703,7.938931,1445409476.118845
0,0,0,0,0.067383,0.981689,0.108643,-0.48855,-1.282443,31.251909,1445409476.122722
0,0,0,0,0.003906,0.986816,0.117188,-5.587786,-1.145038,3.633588,1445409476.149509
0,0,0,0,0.063477,0.983398,0.106445,-2.442748,-0.732824,-1.618321,1445409476.179449
0,0,0,0,0.064453,0.982178,0.114746,2.412214,1.679389,-5.068702,1445409476.209270
0,0,0,0,0.061035,0.980957,0.101562,-0.305344,1.816794,6.91603,1445409476.239384
0,0,0,0,0.004639,0.981445,0.106689,0.564885,-0.030534,7.740458,1445409476.269161
0,0,0,0,0.063477,0.061768,0.00708,-0.305344,-1.129771,5.541985,1445409476.299101
0,0,0,0,0.004639,0.980225,0.110596,1.374046,0.351145,7.068702,1445409476.358388
0,0,0,0,0.063965,0.986816,0.006836,-2.503817,-0.076336,1.007634,1445409476.360501
0,0,0,0,0.004639,0.986572,0.098389,1.236641,0.183206,31.068703,1445409476.419124
0,0,0,0,0.061035,0.061768,0.111084,1.770992,31.221375,-1.419847,1445409476.448980
