0,0.094971,0.982910,0.122803,-0.122137,1.160305,10.854961,1444878604.429164,1,1
1,0.093506,0.980713,0.123535,0.595420,-0.992366,1.832061,1444878604.458867,1,1
2,0.093018,0.975830,0.123779,-1.450382,1.221374,-4.610687,1444878604.489025,1,1
3,0.094727,0.979736,0.126465,1.740458,1.007634,4.320611,1444878604.519234,1,1
4,0.096924,0.978760,0.123047,-1.251908,1.099237,0.458015,1444878604.549275,1,1
5,0.096680,0.986328,0.149902,-2.763359,5.816794,7.083970,1444878604.579125,1,1
6,0.105225,0.964355,0.194092,0.931298,0.809160,7.053435,1444878604.609132,1,1
7,0.087402,1.008301,-0.017090,-2.305344,-0.580153,2.305344,1444878604.639313,1,1
8,0.082520,0.998291,0.030518,1.007634,-4.793893,3.007634,1444878604.669002,1,1
9,0.103760,0.935791,0.338623,0.381679,-0.687023,5.038168,1444878604.699149,1,1
10,0.075195,0.997559,0.019287,-0.381679,-2.946565,9.969465,1444878604.758912,1,1
11,0.064453,1.105225,-0.581299,6.931298,-56.702290,1.938931,1444878604.788891,1,1
12,0.020264,1.099854,-0.832520,-5.267176,-105.755722,-18.473282,1444878604.819115,1,1
13,0.011475,1.084961,-0.193604,-12.183207,-115.694656,-10.152672,1444878604.849107,1,1
14,0.236572,1.006104,-0.052002,-20.061069,-150.763351,30.229008,1444878604.879178,1,1
15,0.236572,1.006104,-0.052002,-20.061069,-150.763351,30.229008,1444878604.879178,1,1
16,0.017090,0.955078,0.079346,-13.694656,-161.114502,29.725191,1444878604.908984,1,1
17,0.254639,0.061279,0.041992,-18.290077,-164.717560,30.091602,1444878604.939003,1,1
18,0.296387,0.979492,0.018311,-17.251909,-169.862595,-18.045801,1444878604.969005,1,1
19,0.300049,0.967773,0.042725,-18.519083,-175.709930,-22.717558,1444878604.999194,1,1
20,0.320312,0.967285,0.064453,-16.106871,-178.167938,-24.305344,1444878605.029143,1,1
21,0.338867,0.965820,0.081299,-17.312977,-181.190842,-29.358778,1444878605.059062,1,1
22,0.340332,0.962891,0.006836,-18.519083,-179.022903,-21.938931,1444878605.089089,1,1
23,0.283691,0.954834,0.124756,-18.473282,-169.618317,-18.061069,1444878605.179160,1,1
24,0.274170,0.059570,0.142090,-15.908397,-160.412216,-16.442749,1444878605.209116,1,1
25,0.277100,0.961182,0.128906,-12.732824,-158.152664,-18.045801,1444878605.269047,1,1
26,0.271729,0.958008,0.138428,-11.816793,-154.000000,-16.824427,1444878605.299183,1,1
27,0.016113,0.956543,0.131592,-14.473283,-150.259537,-18.549618,1444878605.329265,1,1
28,0.239258,0.956787,0.149902,-18.732824,-147.633591,-13.847328,1444878605.358929,1,1
29,0.233398,0.954834,0.170410,-13.862596,-138.824432,-17.954199,1444878605.389149,1,1
30,0.255615,0.898682,0.030273,-11.587787,-123.251907,-21.251909,1444878605.419147,1,1
31,0.201904,0.915771,0.478271,-14.992367,-99.007637,-18.091602,1444878605.449101,1,1
32,0.170654,0.929443,0.421143,-6.580153,-73.343513,-14.213740,1444878605.479161,1,1
