0.087646,0.984131,0.117676,1.465649,1.419847,1.847328,1444879481.345213
0.089844,0.979492,0.120117,0.992366,3.267176,1.145038,1444879481.375312
0.09082,0.975342,0.126953,-0.763359,-0.992366,-0.70229,1444879481.405123
0.088867,0.981445,0.130615,-0.900763,31.19084,3.267176,1444879481.435113
0.090576,0.981934,0.130127,0.045802,0.412214,11.450381,1444879481.465282
0.089111,0.981445,0.129883,1.007634,1.664122,-3.282443,1444879481.495280
0.092041,0.977295,0.129395,-0.992366,3.160305,2.732824,1444879481.525292
0.091064,0.977783,0.127686,0.687023,-0.641221,-4.198473,1444879481.555317
0.099365,0.980469,0.130371,0.870229,-0.137405,-3.78626,1444879481.585293
0.092773,0.980713,0.131836,-0.671756,-1.145038,5.725191,1444879481.615230
0.005859,0.977783,0.008545,0.59542,0.854962,8.366412,1444879481.645095
0.097656,0.976807,0.130615,-2.534351,1.618321,-4.122138,1444879481.675501
0.005859,0.976562,0.008057,-1.541985,0.198473,4.854962,1444879481.705191
0.006348,0.980225,0.128418,0.961832,-0.442748,-3.709924,1444879481.735142
0.088379,0.977295,0.12915,0.244275,1.053435,7.969466,1444879481.765300
0.093018,0.977051,0.008057,1.832061,2.167939,-2.854962,1444879481.795216
0.092285,0.979492,0.008545,0.59542,3.816794,0.229008,1444879481.825126
0.093506,0.979492,0.126953,-1.725191,0.259542,-0.625954,1444879481.855268
0.090332,0.978271,0.124268,31.251909,1.618321,-3.664122,1444879481.885044
0.090332,0.978027,0.126953,-0.946565,0.10687,10.38168,1444879481.915185
0.096436,0.977051,0.118896,-2.366412,2.961832,-2.183206,1444879482.035397
0.098633,0.980225,0.13208,-2.900763,2.656489,7.755725,1444879482.065312
0.095703,0.975342,0.124268,1.053435,0.183206,5.068702,1444879482.095347
0.091309,0.981201,0.130127,2.366412,-1.496183,-3.40458,1444879482.125352
0.091553,0.979736,0.127441,-1.083969,0.015267,0.885496,1444879482.155389
0.093018,0.978516,0.126709,1.282443,1.267176,-3.221374,1444879482.185762
0.097168,0.977051,0.132324,-1.358779,0.10687,-2.10687,1444879482.215297
0.092285,0.981201,0.132568,0.549618,0.366412,-2.732824,1444879482.245293
0.006348,0.977295,0.126709,-1.541985,1.755725,6.977099,1444879482.305211
0.090332,0.978516,0.12207,-2.534351,-0.641221,-1.022901,1444879482.335347
0.094971,0.979492,0.13208,-1.083969,1.40458,-0.870229,1444879482.365371
0.092529,0.975342,0.125977,-0.763359,0.763359,3.78626,1444879482.395292
0.093506,0.980957,0.125977,-0.992366,-0.091603,-0.015267,1444879482.425274
0.091064,0.981445,0.130859,-0.580153,-1.145038,-5.29771,1444879482.455332
0.090088,0.979248,0.123779,1.465649,-2.916031,6.366412,1444879482.485084
0.092773,0.97876,0.124512,-1.541985,-1.29771,0.305344,1444879482.515185
0.088623,0.981934,0.127686,31.12977,1.816794,0.442748,1444879482.545308
0.091797,0.977295,0.122559,0.778626,3.618321,7.633588,1444879482.575326
0.095703,0.976562,0.12915,1.099237,2.656489,31.007633,1444879482.605265
0.092529,0.980225,0.135498,-0.030534,-2.687023,5.358778,1444879482.635329
0.095215,0.974365,0.124756,-0.305344,-1.29771,8.274809,1444879482.665399
0.093262,0.976074,0.12207,1.847328,1.221374,2.534351,1444879482.695481
0.006104,0.979736,0.129883,1.862595,1.099237,4.946565,1444879482.725199
0.091553,0.978027,0.129883,-0.671756,-0.48855,-2.183206,1444879482.755270
0.091553,0.977539,0.126953,-0.442748,-2.244275,-0.183206,1444879482.815182
0.092529,0.980713,0.112305,-0.167939,1.160305,0.030534,1444879482.845237
0.092285,0.979248,0.006836,1.19084,0.259542,8.778625,1444879482.875285
0.095947,0.976562,0.128418,0.137405,-0.381679,9.893129,1444879482.905243
0.094727,0.975586,0.123535,-2.076336,-0.732824,5.221374,1444879482.935257
0.005859,0.980713,0.128418,1.633588,2.152672,1.114504,1444879482.965271
0.092041,0.980957,0.122559,0.366412,1.312977,-3.099237,1444879482.995305
0.096924,0.980469,0.008545,0.870229,1.114504,6.198473,1444879483.025383
0.096191,0.973877,0.128662,-0.564885,-1.19084,7.08397,1444879483.055334
0.091797,0.980225,0.126221,1.206107,1.312977,2.916031,1444879483.085425
0.097412,0.980713,0.007812,0.152672,2.870229,3.618321,1444879483.115289
0.091797,0.980225,0.124756,1.099237,-1.694656,5.419847,1444879483.145356
0.093018,0.978516,0.130371,-0.900763,1.40458,-1.496183,1444879483.175435
0.093018,0.977783,0.129639,1.694656,2.717557,-0.198473,1444879483.295354
0.096191,0.976807,0.124512,-1.572519,2.10687,-4.59542,1444879483.325241
0.006104,0.977051,0.124756,0.916031,1.908397,2.900763,1444879483.355179
0.094727,0.976318,0.126221,-0.900763,-1.236641,-1.557252,1444879483.385102
0.095459,0.980713,0.116699,0.503817,4.870229,3.435115,1444879483.415305
0.097656,0.974609,0.128906,1.007634,3.816794,5.572519,1444879483.445255
0.005859,0.978027,0.128174,31.236641,31.206106,8.061069,1444879483.475204
0.089355,0.981934,0.12915,-1.450382,1.312977,6.977099,1444879483.505368
0.092773,0.978271,0.126465,0.320611,2.519084,10.656488,1444879483.535388
0.006104,0.979004,0.123779,-2.717557,1.862595,3.328244,1444879483.565364
0.094727,0.977539,0.128662,1.78626,-2.992366,4.580153,1444879483.595413
0.092529,0.980225,0.120117,2.59542,0.152672,-2.59542,1444879483.625386
0.092773,0.977051,0.131592,-2.48855,0.061069,-3.526718,1444879483.655166
0.093506,0.981201,0.122314,1.740458,0.198473,13.236641,1444879483.685153
0.005127,0.982422,0.132324,1.603053,0.564885,7.175572,1444879483.715617
0.092529,0.979004,0.126221,-2.244275,-0.732824,-1.648855,1444879483.745521
0.0979,0.977783,0.124756,0.229008,31.206106,0.061069,1444879483.805256
0.079346,0.979736,0.124023,1.007634,1.816794,1.129771,1444879483.835447
0.107178,0.979492,0.12793,1.007634,-1.29771,1.877863,1444879483.865380
0.093506,0.980957,0.124756,1.145038,0.259542,3.862595,1444879483.895306
0.092773,0.981934,0.13208,-1.984733,-1.587786,5.557252,1444879483.925305
0.092529,0.981689,0.126953,1.007634,-0.442748,-4.412214,1444879483.955161
0.09668,0.980957,0.123047,-1.083969,0.366412,4.259542,1444879483.985281
0.092529,0.976807,0.12915,-1.389313,0.564885,4.763359,1444879484.015307
0.091064,0.974854,0.127686,-1.679389,1.664122,6.885496,1444879484.045300
0.006348,0.979492,0.120117,-1.358779,2.519084,9.40458,1444879484.075316
0.095947,0.976562,0.123047,-0.030534,0.656489,9.312977,1444879484.105355
0.095215,0.978027,0.130371,1.755725,1.312977,-2.580153,1444879484.135425
0.091309,0.980469,0.129395,-0.122137,-3.251908,-1.755725,1444879484.165270
0.094727,0.980713,0.128906,-0.259542,2.152672,6.351145,1444879484.195377
0.091309,0.979248,0.127686,-0.900763,0.503817,8.458015,1444879484.225593
0.096436,0.978271,0.131592,-1.358779,1.053435,2.656489,1444879484.255186
0.092773,0.97998,0.128174,1.236641,-0.732824,3.40458,1444879484.315259
0.006348,0.976807,0.126465,0.137405,1.221374,11.358779,1444879484.345400
0.092529,0.979492,0.128662,31.145039,-1.145038,-0.244275,1444879484.375303
0.091309,0.976807,0.128418,-2.854962,-1.083969,2.916031,1444879484.405216
0.092529,0.981934,0.122314,-0.274809,1.618321,2.091603,1444879484.435326
0.091064,0.980469,0.12793,-3.40458,-0.793893,-3.603053,1444879484.465416
0.093018,0.97583,0.120117,-2.946565,0.198473,2.717557,1444879484.555267
0.091797,0.978027,0.124023,0.137405,2.259542,8.59542,1444879484.585445
0.092041,0.976807,0.008057,3.099237,1.51145,-2.59542,1444879484.615333
0.093018,0.977051,0.118652,-1.40458,0.80916,-3.267176,1444879484.645299
0.091797,0.97876,0.121582,0.778626,2.961832,-3.618321,1444879484.675309
0.091064,0.980469,0.123779,0.21374,-0.732824,6.10687,1444879484.705260
0.095947,0.979004,0.128418,-3.40458,-1.038168,0.152672,1444879484.735525
0.092041,0.979736,0.119873,0.274809,31.251909,10.122137,1444879484.765340
0.093018,0.97583,0.125977,-2.48855,-0.732824,9.007633,1444879484.795395
0.093506,0.976318,0.008057,2.503817,3.816794,-0.366412,1444879484.825311
0.089355,0.980957,0.122559,1.78626,-0.335878,-1.572519,1444879484.855154
0.006592,0.978027,0.126465,-0.305344,1.267176,1.206107,1444879484.885325
0.091309,0.981201,0.126221,-0.549618,2.458015,4.137404,1444879484.915356
0.09082,0.976074,0.123779,-1.40458,-1.389313,-5.038168,1444879484.945382
0.093506,0.981934,0.119385,-5.633588,1.618321,7.419847,1444879484.975291
0.006592,0.976807,0.126709,0.473282,-3.496183,-3.526718,1444879485.005558
0.093506,0.979004,0.128418,-0.48855,1.114504,3.78626,1444879485.035502
0.006592,0.976074,0.128418,0.824427,0.610687,8.870229,1444879485.065512
0.092529,0.976562,0.127686,2.824427,-0.351145,-3.618321,1444879485.095473
0.006348,0.974365,0.119385,-0.763359,-0.290076,1.908397,1444879485.125534
0.095215,0.976318,0.008301,-0.061069,0.80916,8.564885,1444879485.155366
0.095459,0.977783,0.128418,3.419847,-4.748092,-1.541985,1444879485.185584
0.006348,0.981689,0.126709,-2.580153,0.259542,4.748092,1444879485.215464
0.091309,0.981689,0.128174,-1.267176,0.503817,-3.435115,1444879485.245911
0.093506,0.977295,0.128662,-1.312977,0.229008,8.396947,1444879485.305405
0.089844,0.978271,0.125977,0.229008,0.015267,10.778625,1444879485.335344
0.006348,0.978271,0.129883,-0.900763,31.145039,-4.091603,1444879485.365893
0.095947,0.983154,0.130859,0.473282,-0.687023,-1.648855,1444879485.395382
0.093262,0.979248,0.008545,0.961832,-1.038168,6.549618,1444879485.425393
0.09082,0.979004,0.126709,-1.129771,-1.19084,12.534351,1444879485.455254
0.0979,0.982178,0.121338,-3.129771,0.763359,7.709924,1444879485.485955
0.094971,0.974609,0.127197,-0.580153,-0.793893,9.755725,1444879485.515411
0.092773,0.981689,0.008545,-0.80916,1.007634,-3.267176,1444879485.545479
0.089111,0.977539,0.123779,2.335878,1.267176,8.244275,1444879485.605169
0.005859,0.981689,0.133545,0.183206,1.816794,4.045802,1444879485.608209
0.092285,0.979248,0.008301,0.778626,-1.587786,0.503817,1444879485.635540
0.093262,0.980225,0.130859,3.877863,0.122137,0.290076,1444879485.665465
0.091309,0.979248,0.118408,-1.358779,2.80916,4.885496,1444879485.695431
0.006348,0.976318,0.122559,-0.900763,1.099237,-2.21374,1444879485.725633
0.005859,0.975586,0.126953,-3.770992,1.816794,-1.221374,1444879485.755363
0.096924,0.977783,0.008301,1.328244,-1.435115,-3.007634,1444879485.875364
0.006592,0.980225,0.127197,-1.480916,-0.396947,-3.053435,1444879485.905392
0.092285,0.978027,0.128906,-1.40458,-0.442748,6.274809,1444879485.935440
0.093018,0.977051,0.133545,1.099237,-0.335878,1.251908,1444879485.965817
0.091797,0.977539,0.121826,-0.167939,0.412214,5.206107,1444879485.995363
0.089111,0.978516,0.119385,1.496183,-2.687023,-3.282443,1444879486.025604
0.090332,0.980957,0.130127,-0.076336,-0.885496,7.251908,1444879486.055401
0.092773,0.979736,0.125977,-0.48855,-0.335878,2.549618,1444879486.085773
0.090332,0.981445,0.131104,-0.21374,-1.389313,0.290076,1444879486.115545
0.090576,0.980225,0.128662,-0.396947,0.320611,3.770992,1444879486.145426
0.095703,0.978027,0.13208,0.641221,1.206107,6.10687,1444879486.175528
0.091797,0.978271,0.119385,-1.40458,0.610687,4.91603,1444879486.205766
0.006348,0.978271,0.129883,-0.534351,-0.335878,0.427481,1444879486.235481
0.090332,0.977783,0.124512,-2.045802,1.709924,0.10687,1444879486.265432
0.095215,0.980713,0.124268,-0.80916,1.358779,-5.374046,1444879486.295571
0.095703,0.978271,0.126465,1.007634,2.320611,10.839695,1444879486.325602
0.091553,0.980957,0.127441,31.236641,-1.694656,2.48855,1444879486.355236
0.091553,0.062256,0.128174,-0.259542,-1.587786,2.717557,1444879486.385489
0.092529,0.975098,0.120361,1.312977,-1.694656,-2.137405,1444879486.415553
0.091797,0.974609,0.128906,1.770992,0.305344,-4.427481,1444879486.445720
0.090088,0.975342,0.127441,1.053435,0.961832,3.557252,1444879486.475428
0.095703,0.979004,0.128174,3.51145,-0.580153,2.641221,1444879486.505503
0.092041,0.977783,0.123535,0.10687,0.80916,6.519084,1444879486.535500
0.006104,0.981201,0.128662,-0.671756,-0.59542,10.656488,1444879486.566084
0.092041,0.977539,0.009521,1.053435,3.862595,-1.984733,1444879486.595453
0.090088,0.979736,0.008057,0.59542,31.160305,3.709924,1444879486.625724
0.091064,0.976318,0.130127,2.732824,1.007634,0.59542,1444879486.655274
0.091309,0.976562,0.129639,-2.122137,2.916031,0.305344,1444879486.685789
0.092041,0.976074,0.007812,1.19084,-1.389313,8.992367,1444879486.715624
0.093262,0.97876,0.126221,-0.030534,3.664122,4.992366,1444879486.745547
0.097168,0.977295,0.126221,0.961832,-5.053435,-7.450382,1444879486.805720
0.090332,0.982666,0.130615,-2.946565,-3.587786,-0.946565,1444879486.835346
0.095459,0.97583,0.126709,-0.900763,1.007634,6.48855,1444879486.865768
0.006104,0.976318,0.129639,3.053435,1.053435,-0.687023,1444879486.895532
0.092773,0.981689,0.130127,-5.450382,0.519084,4.671756,1444879486.926014
0.092285,0.978516,0.127686,31.145039,0.656489,8.671756,1444879486.955371
0.006104,0.974121,0.131104,1.389313,-1.343511,-3.374046,1444879486.985632
0.095215,0.978516,0.129395,-1.725191,-0.732824,5.465649,1444879487.015572
0.092529,0.062012,0.126221,1.145038,2.21374,9.297709,1444879487.105526
0.092529,0.977295,0.127686,3.862595,-0.290076,-3.099237,1444879487.135662
0.006104,0.980469,0.129883,-0.580153,3.419847,5.374046,1444879487.165470
0.088867,0.977295,0.128662,0.229008,3.572519,1.664122,1444879487.195566
0.092285,0.981445,0.130859,-0.900763,3.267176,3.145038,1444879487.225747
0.006348,0.982178,0.124756,-0.946565,0.320611,6.183206,1444879487.255496
0.091797,0.980713,0.008057,1.236641,-0.244275,31.145039,1444879487.315679
0.091309,0.979248,0.13623,0.59542,-1.740458,-1.419847,1444879487.345704
0.094727,0.978516,0.123291,-0.946565,1.908397,-0.305344,1444879487.375553
0.095215,0.97583,0.130127,-1.038168,3.374046,6.549618,1444879487.405450
0.005859,0.977783,0.126709,-1.343511,-1.496183,-0.870229,1444879487.435436
0.09082,0.976318,0.131348,-2.503817,2.412214,0.580153,1444879487.465634
0.091553,0.977783,0.008301,-1.496183,0.80916,7.709924,1444879487.495412
0.096191,0.981445,0.007812,-0.946565,-1.435115,-0.48855,1444879487.525701
0.095459,0.977051,0.121582,0.778626,0.366412,4.717557,1444879487.555458
0.005859,0.977051,0.131836,-0.671756,-0.534351,0.519084,1444879487.585559
0.092041,0.97998,0.128418,1.587786,-0.091603,-4.045802,1444879487.615877
0.089111,0.97876,0.126709,-0.030534,-1.694656,-0.778626,1444879487.645535
0.09082,0.976562,0.128662,-0.625954,2.412214,0.519084,1444879487.675439
0.006104,0.975586,0.131836,-1.633588,-0.442748,2.946565,1444879487.705452
0.005859,0.979004,0.128418,-0.259542,1.358779,7.251908,1444879487.735440
0.005859,0.975586,0.124023,-1.587786,-0.244275,8.137404,1444879487.765614
0.09082,0.982666,0.008545,-0.854962,-2.80916,-3.236641,1444879487.795435
0.09082,0.974854,0.131592,1.007634,0.900763,0.152672,1444879487.825555
0.089355,0.977051,0.135742,3.740458,-1.236641,-7.648855,1444879487.855340
0.006104,0.981201,0.124512,0.687023,-1.29771,-4.198473,1444879487.885522
0.096436,0.97998,0.124268,-2.534351,0.198473,7.648855,1444879487.915606
