0,0.000122,-0.2337,-0.036096,-0.32976,6.797,1.545
1,2.43e-05,-0.2177,-0.035577,-0.58625,7.4932,2.0702
2,-0.00017095,-0.2177,-0.035785,-0.99235,7.5848,1.6611
3,-0.00019535,-0.21812,-0.034289,-1.003,7.652,1.8534
4,0.00024405,-0.2179,-0.030484,-0.29845,6.2901,1.3252
5,0.00087265,-0.21868,-0.026237,0.87827,-3.4383,1.6244
6,0.0016204,-0.23563,-0.020225,2.234,-8.1376,0.36031
7,0.0022186,-0.25107,-0.013621,2.7347,-13.307,-1.1023
8,0.0026826,-0.2514,-0.0073897,3.8996,-21.431,-1.6748
9,0.0026826,-0.2516,-0.0017105,3.905,-28.908,-1.8733
10,0.0021577,-0.25137,0.0016724,3.1557,-35.812,-3.4153
11,0.0012909,-0.25061,0.0036744,2.2366,-42.361,-3.8824
12,6.5575e-05,-0.25163,0.0035156,1.7359,-50.105,-2.8687
13,-0.0017556,-0.2435,0.0010193,-0.32518,-56.369,-3.1664
14,-0.0038503,-0.23924,-0.0033507,-1.0717,-62.535,-4.6809
15,-0.0061367,-0.23864,-0.0069641,-1.3435,-68.602,-4.0794
16,-0.0085201,-0.23845,-0.010065,-1.8656,-74.458,-4.2092
17,-0.010701,-0.23801,-0.012335,-2.0336,-80.82,-5.0702
18,-0.012657,-0.24616,-0.013843,-1.6275,-73.578,-4.742
19,-0.014481,-0.2507,-0.013965,-2.116,-59.335,-3.3191
20,-0.016766,-0.25163,-0.014575,-1.655,-54.855,-3.1145
21,-0.019549,-0.25224,-0.014746,-1.5359,-61.52,-2.1924
22,-0.022699,-0.25235,-0.014625,-1.9176,-68.276,-1.0693
23,-0.026013,-0.2523,-0.014631,-1.1298,-85.975,0.038068
24,-0.029431,-0.25192,-0.015388,0.036628,-110.27,0.27035
25,-0.032312,-0.25166,-0.017506,-0.47634,-124.41,0.32531
26,-0.034155,-0.25117,-0.022373,-0.42748,-126.88,-0.52202
27,-0.035327,-0.25125,-0.028536,0.42443,-126.3,-1.7551
28,-0.035535,-0.25123,-0.036237,0.18932,-126.86,-3.2395
29,-0.034253,-0.2511,-0.045478,-0.35113,-123.97,-3.7985
30,-0.031677,-0.2428,-0.053651,-0.054958,-118.63,-4.5176
31,-0.028552,-0.23846,-0.058268,0.71298,-112.75,-4.3397
32,-0.024927,-0.23783,-0.061944,1.2466,-106.04,-3.4414
33,-0.020764,-0.23706,-0.064697,1.5458,-96.609,-1.9908
34,-0.017212,-0.2368,-0.065698,2.3549,-87.288,-1.7021
35,-0.013672,-0.24438,-0.063214,2.4282,-78.499,-1.4898
36,-0.010156,-0.24037,-0.058939,1.4572,-69.84,-2.26
37,-0.0072327,-0.23666,-0.055032,0.67097,-60.045,-2.8789
38,-0.0052309,-0.23708,-0.051943,0.069451,-52.623,-3.3128
39,-0.0036929,-0.23619,-0.048867,-0.78856,-46.444,-2.8412
40,-0.0031191,-0.23713,-0.049325,-1.1504,-40.687,-1.4641
41,-0.0025209,-0.24502,-0.053295,-1.1519,-35.276,-1.0916
42,-0.0018311,-0.24841,-0.055945,-0.63664,-31.518,-0.28397
43,-0.0010497,-0.24816,-0.055566,-0.65191,-26.195,0.32367
44,-0.0003173,-0.24939,-0.052734,-1.1985,-21.646,0.44887
45,0.0008789,-0.24922,-0.047675,-1.4855,-17.276,0.091609
46,0.0015197,-0.24926,-0.041413,-1.513,-12.351,1.2687
47,0.0021056,-0.24999,-0.036676,-1.7695,-9.9786,1.5832
48,0.0023374,-0.24991,-0.037347,-2.2458,-8.568,1.1588
49,0.0024718,-0.24949,-0.041852,-1.9634,-6.9558,1.5649
50,0.0020569,-0.24863,-0.048889,-1.9214,-3.6825,2.1512
51,0.0014161,-0.24852,-0.058191,-2.1199,1.2899,2.1863
52,9.77e-05,-0.24822,-0.066052,-2.3763,11.271,2.4733
53,-0.0015563,-0.24824,-0.0703,-2.5947,23.131,3.3939
54,-0.0034698,-0.24823,-0.070996,-2.7221,36.872,3.7519
