0,0.003906,0.987305,0.097168,0.732824,2.534351,7.251908,1445413281.773602,1,1
1,0.067871,0.986572,0.119629,-1.175573,31.175573,0.916031,1445413281.803750,1,1
2,0.057861,0.982910,0.104980,-2.259542,0.534351,2.641221,1445413281.833620,1,1
3,0.063721,0.983154,0.119385,1.328244,0.885496,-0.564885,1445413281.863835,1,1
4,0.066162,0.062012,0.111084,3.007634,1.099237,-4.366412,1445413281.894070,1,1
5,0.055664,0.980713,0.107422,-3.038168,-0.977099,1.114504,1445413281.923582,1,1
6,0.061768,0.996826,0.071533,1.770992,0.625954,31.007633,1445413281.953892,1,1
7,0.061035,0.972900,0.164551,4.900764,-3.312977,0.122137,1445413281.983760,1,1
8,0.053711,0.993164,0.008301,-4.534351,-0.870229,1.007634,1445413282.013737,1,1
9,0.062256,0.995605,0.038330,-0.671756,-0.213740,8.320611,1445413282.043743,1,1
10,0.105225,0.944824,0.302002,-0.854962,-8.076336,30.824427,1445413282.073568,1,1
11,0.190186,1.033203,-0.079102,4.961832,-60.671757,-10.900764,1445413282.133593,1,1
12,0.040283,1.039795,-0.403320,30.946566,-71.114502,-5.038168,1445413282.163476,1,1
13,0.111328,1.012939,-0.120361,-8.137404,-89.328247,-7.007634,1445413282.193655,1,1
14,0.108154,0.977051,0.051270,-5.343512,-101.480919,-5.633588,1445413282.223659,1,1
15,0.108154,0.977051,0.051270,-5.343512,-101.480919,-5.633588,1445413282.223659,1,1
16,0.140381,0.062500,-0.010986,-10.106871,-106.625954,-9.374045,1445413282.253737,1,1
17,0.147949,0.997070,-0.025391,-6.702290,24.366413,-16.030535,1445413282.283804,1,1
18,0.155762,0.980225,0.031006,-6.564886,-117.862595,-17.847328,1445413282.313886,1,1
19,0.184082,0.980957,0.099609,-8.778625,-123.282440,-9.923664,1445413282.344048,1,1
20,0.170898,0.975342,0.125977,-8.458015,-120.229004,-12.824428,1445413282.373568,1,1
21,0.173828,0.977539,0.082031,-10.152672,-123.129768,-19.664122,1445413282.404116,1,1
22,0.165771,0.979004,0.071289,-9.236641,-126.183205,-14.870229,1445413282.433644,1,1
23,0.164062,0.971924,0.075928,-4.335878,-132.687027,-20.625954,1445413282.464205,1,1
24,0.179443,0.973389,0.114502,-10.595420,-125.435112,-18.030535,1445413282.494116,1,1
25,0.175781,0.966064,0.010498,-8.564885,-121.679390,-21.328245,1445413282.524181,1,1
26,0.167725,0.966309,0.158691,-9.526717,-118.580154,-18.503817,1445413282.553750,1,1
27,0.162354,0.975586,0.160645,-9.557252,23.877863,-11.786260,1445413282.583779,1,1
28,0.149170,0.970215,0.159668,-11.145039,24.671755,-12.671756,1445413282.613769,1,1
