0,-0.012146,-0.229309,-0.121826,3.725191,4.687023,0.549618,1444898990.805158,1,1
1,-0.011292,-0.228943,-0.119995,1.236641,-2.045802,6.244275,1444898990.835284,1,1
2,-0.011536,-0.229248,-0.119568,0.000000,-4.106870,4.595420,1444898990.865124,1,1
3,-0.010437,-0.224548,-0.123657,-0.305344,2.778626,7.419847,1444898990.895135,1,1
4,-0.014282,-0.231567,-0.118103,-0.198473,-2.351145,12.564885,1444898990.925236,1,1
5,-0.017761,-0.234436,-0.084534,3.007634,-7.404580,0.641221,1444898990.955075,1,1
6,-0.008606,-0.222290,-0.121704,-1.099237,2.442748,1.832061,1444898990.985320,1,1
7,-0.010315,-0.230408,-0.120850,0.870229,-0.320611,11.404580,1444898991.015147,1,1
8,-0.009583,-0.257874,-0.057617,3.251908,-19.862595,9.312977,1444898991.045225,1,1
9,-0.012146,-0.307617,0.021973,5.679389,-31.969465,-10.595420,1444898991.075214,1,1
10,-0.013306,-0.284180,0.016907,2.106870,26.503817,-21.984734,1444898991.105293,1,1
11,-0.029419,-0.250183,-0.065674,-0.564885,-97.969467,-32.946564,1444898991.135190,1,1
12,-0.037415,-0.247192,-0.066101,-0.748092,24.442749,-35.648853,1444898991.165218,1,1
13,-0.039612,-0.248413,-0.075500,3.877863,-120.335876,-42.320610,1444898991.195270,1,1
14,0.247070,-0.244690,-0.069519,1.664122,-134.977097,-52.839695,1444898991.225241,1,1
15,0.247070,-0.244690,-0.069519,1.664122,-134.977097,-52.839695,1444898991.225241,1,1
16,-0.070496,-0.251587,-0.070007,-14.061069,-160.824432,-65.221375,1444898991.255134,1,1
17,-0.081909,-0.231079,-0.102478,-8.030535,-169.282440,-70.656487,1444898991.285366,1,1
18,-0.081177,-0.230957,-0.118347,-3.954198,-159.801529,-69.740456,1444898991.315153,1,1
19,-0.087280,-0.227417,-0.128967,-2.793893,-173.694656,27.312977,1444898991.345130,1,1
20,-0.076721,-0.214661,-0.149841,-10.320611,-167.801529,-65.725189,1444898991.375210,1,1
21,-0.065247,-0.206970,-0.184875,-5.175572,-143.664124,-63.480915,1444898991.405231,1,1
22,-0.054260,-0.193848,-0.200317,3.786260,-126.839691,-52.503819,1444898991.435303,1,1
23,-0.041382,-0.204346,-0.181396,-9.541985,-118.259544,-45.007633,1444898991.465234,1,1
24,-0.032593,0.237915,-0.166626,2.458015,-89.496185,-31.389313,1444898991.495180,1,1
25,-0.028381,-0.213501,-0.161560,-11.938931,-80.824425,-38.076336,1444898991.525117,1,1
26,-0.025513,-0.217285,-0.153625,0.076336,-73.251907,-25.557251,1444898991.555150,1,1
27,-0.017456,-0.215271,-0.150391,-10.076336,-59.129772,-34.564884,1444898991.585485,1,1
28,-0.017151,-0.215149,-0.151184,4.519084,-45.618320,-20.885496,1444898991.615172,1,1
29,-0.016785,0.236755,-0.149475,-5.282443,-44.229008,-23.984734,1444898991.645237,1,1
30,-0.013062,-0.215698,-0.149231,-4.274809,-43.465649,-16.229008,1444898991.675305,1,1
31,-0.011292,-0.216675,-0.147949,4.885496,-29.709923,-8.274809,1444898991.705340,1,1
32,-0.011292,-0.217468,-0.147644,-8.824428,-10.778625,30.809160,1444898991.765273,1,1
33,-0.009155,-0.216797,-0.146301,-2.045802,-4.564886,4.076336,1444898991.795252,1,1
34,-0.011414,-0.219055,-0.143188,-10.610687,5.557252,1.679389,1444898991.825300,1,1
35,-0.011536,-0.225769,-0.128845,-6.763359,0.335878,7.557252,1444898991.855153,1,1
36,-0.011475,-0.227661,-0.122742,-4.931298,10.809160,5.480916,1444898991.885402,1,1
37,-0.010925,-0.228577,-0.119263,-6.931298,7.114504,4.641222,1444898991.915184,1,2
38,-0.011963,-0.230042,-0.117737,-4.045802,1.297710,0.335878,1444898991.945206,1,2
39,-0.011353,-0.231201,-0.114197,0.687023,-1.068702,9.114504,1444898991.975165,1,2
40,-0.011292,-0.232117,-0.112183,-6.595420,13.007633,4.732824,1444898992.005199,1,2
41,-0.009888,-0.231079,-0.113037,-5.083970,9.129771,31.175573,1444898992.035245,1,2
42,-0.010437,-0.233215,-0.111145,-0.381679,15.801527,0.854962,1444898992.065279,1,2
43,-0.011230,0.236084,-0.109680,-4.824428,5.328244,-0.992366,1444898992.095143,1,2
44,-0.009888,0.235840,-0.110779,31.022902,2.534351,-4.167939,1444898992.125246,1,2
45,-0.010620,0.235901,0.243225,-2.870229,1.282443,2.778626,1444898992.155367,1,2
46,-0.011597,-0.232971,-0.112305,1.496183,-10.641221,-11.786260,1444898992.185316,1,2
47,-0.010498,-0.229126,-0.118164,-2.977099,2.992366,-2.503817,1444898992.215181,1,2
48,-0.012573,-0.228821,-0.120300,-0.198473,0.167939,-0.244275,1444898992.275219,1,2
49,-0.010376,-0.230713,-0.115662,1.389313,-3.740458,5.832061,1444898992.305235,1,2
50,-0.009644,-0.230530,-0.113647,4.412214,-7.007634,7.969466,1444898992.335345,1,2
51,-0.012085,-0.230591,-0.118530,0.061069,-4.244275,4.091603,1444898992.365244,1,2
52,-0.010498,-0.230103,-0.119385,-4.732824,-4.809160,4.900764,1444898992.395179,1,2
53,-0.009521,-0.230103,-0.116272,-1.282443,1.190840,9.251908,1444898992.425238,1,2
54,-0.011292,-0.231201,-0.115784,-2.427481,-1.221374,-0.167939,1444898992.455203,1,2
55,-0.012024,-0.231140,-0.116577,3.251908,-0.030534,10.396947,1444898992.485382,1,2
56,-0.009766,-0.229065,-0.116272,-2.519084,-0.503817,-2.381679,1444898992.515169,1,2
57,-0.010803,-0.231262,-0.117249,2.885496,8.503817,12.396947,1444898992.545215,1,2
58,-0.010864,-0.229858,-0.115601,-5.984733,-0.061069,5.068702,1444898992.575108,1,2
59,-0.012085,-0.214844,-0.148743,-8.549619,3.007634,7.343512,1444898992.605621,1,2
60,-0.011719,-0.201294,-0.167542,3.435115,15.343512,9.709924,1444898992.635263,1,2
61,-0.013489,-0.216553,-0.141052,-6.152672,26.793894,4.137404,1444898992.665315,1,2
62,-0.012634,-0.225403,-0.133423,7.526718,40.885498,1.022901,1444898992.695340,1,2
63,-0.013916,0.237122,-0.145142,-5.893130,35.755726,1.160305,1444898992.725313,1,2
64,-0.016357,-0.228455,-0.129883,3.541985,45.389313,32.106869,1444898992.755386,1,2
65,-0.028137,-0.146973,-0.236328,0.259542,55.236641,28.931297,1444898992.785332,1,2
66,-0.027832,-0.214478,-0.145325,6.290076,83.435112,45.343510,1444898992.815238,1,3
67,-0.028442,-0.215393,-0.156799,-1.801527,87.404579,45.618320,1444898992.845315,1,3
68,-0.041382,0.238220,-0.190796,1.236641,107.923668,52.671757,1444898992.875227,1,3
69,0.247681,-0.204956,-0.168701,7.083970,118.778625,68.076332,1444898992.905341,1,3
70,-0.052673,-0.221313,-0.136108,-1.511450,131.679382,60.961834,1444898992.935347,1,3
71,-0.066101,-0.219910,-0.142883,6.366412,140.580154,73.450378,1444898992.965213,1,3
72,-0.063293,-0.209839,-0.151184,8.793893,146.244278,64.106873,1444898992.995256,1,3
73,-0.071228,-0.227051,-0.104492,7.175572,150.931305,67.526718,1444898993.025215,1,3
74,-0.076355,-0.245605,-0.086426,3.648855,150.702286,3.419847,1444898993.055240,1,3
75,-0.068726,-0.284851,0.244751,0.549618,141.694656,58.595421,1444898993.085478,1,3
76,-0.042236,-0.251709,0.245300,1.923664,126.167938,4.045802,1444898993.115578,1,3
77,-0.040100,-0.247253,0.245972,6.396946,7.190840,47.343510,1444898993.145371,1,3
78,-0.030029,-0.236755,-0.088867,-0.748092,98.778625,53.221375,1444898993.175315,1,3
79,-0.028320,-0.247192,-0.072083,4.427481,91.450378,40.809162,1444898993.205396,1,3
80,-0.019958,-0.254089,-0.055603,-2.931298,64.030533,28.732824,1444898993.265334,1,3
81,0.249878,-0.245178,-0.075073,5.511450,54.488548,26.656488,1444898993.295231,1,3
82,-0.012695,-0.235352,-0.096497,4.152672,37.816795,20.091602,1444898993.325249,1,3
83,-0.016296,-0.232910,-0.112305,-6.488550,38.412212,0.717557,1444898993.355251,1,3
84,-0.014526,-0.229248,-0.113525,10.183207,33.435116,18.916031,1444898993.385428,1,3
85,-0.014038,-0.231873,-0.113220,-1.083969,40.534351,14.396947,1444898993.415225,1,3
86,-0.012024,-0.253906,-0.059082,3.709924,26.732824,0.656489,1444898993.445224,1,3
87,-0.010315,-0.248596,-0.070801,-0.641221,12.809160,0.412214,1444898993.475235,1,3
88,-0.011597,-0.229431,-0.121643,4.351145,1.251908,-2.076336,1444898993.505253,1,3
89,-0.011108,-0.224365,-0.131470,-3.129771,21.053434,0.900763,1444898993.535343,1,3
90,-0.012573,-0.222595,-0.135254,4.625954,14.580153,31.221375,1444898993.565309,1,3
91,-0.032104,-0.184021,0.233643,7.480916,-23.709923,-3.175573,1444898993.595332,1,3
0,-0.012451,-0.229431,-0.119446,31.145039,-6.931298,6.458015,1444898994.585534,1,1
1,-0.011353,-0.229126,-0.120361,2.259542,-8.977099,6.809160,1444898994.615324,1,1
2,-0.012085,-0.228333,-0.119629,-4.106870,4.488550,7.206107,1444898994.645659,1,1
3,-0.010376,-0.227356,-0.119995,0.045802,-1.603053,0.137405,1444898994.675435,1,1
4,-0.012817,-0.229614,-0.120361,-5.694656,-1.236641,10.824428,1444898994.705453,1,1
5,-0.012573,-0.229370,-0.120667,4.778626,1.694656,3.664122,1444898994.765457,1,1
6,-0.008118,-0.242981,-0.095215,5.221374,-4.992366,4.412214,1444898994.795487,1,1
7,-0.016724,-0.282654,-0.026611,-9.114504,7.954198,30.854961,1444898994.825434,1,1
8,-0.008240,-0.235352,-0.118835,5.206107,0.076336,5.267176,1444898994.855320,1,1
9,-0.010620,0.234436,-0.065796,3.267176,-10.748092,4.503817,1444898994.885581,1,1
10,-0.016296,-0.286438,-0.009460,3.251908,-35.908398,-12.000000,1444898994.915303,1,1
11,-0.018005,-0.250061,-0.014282,-2.244275,-60.137405,-27.633587,1444898994.945335,1,1
12,-0.022461,-0.246582,-0.058228,-4.045802,-65.053436,-26.992367,1444898994.975298,1,1
13,-0.029175,-0.262939,-0.026978,-0.030534,-91.572517,-42.137405,1444898995.005441,1,1
14,-0.038391,-0.254272,-0.057251,-9.099236,-114.687019,-41.832062,1444898995.035508,1,1
15,-0.038391,-0.254272,-0.057251,-9.099236,-114.687019,-41.832062,1444898995.035508,1,1
16,-0.043823,-0.243164,-0.073547,-0.656489,-128.625961,-58.931297,1444898995.065434,1,1
17,-0.054199,-0.240601,-0.092163,-8.305344,-136.259537,-52.320610,1444898995.095397,1,1
18,-0.063538,-0.234802,-0.105042,0.656489,-150.809158,-66.839691,1444898995.125584,1,1
19,-0.064880,-0.234802,-0.107056,-9.297709,-151.450378,-60.717556,1444898995.155803,1,1
20,-0.068604,-0.234497,-0.107727,0.931298,-152.122131,-68.000000,1444898995.185477,1,1
21,-0.075928,-0.233032,-0.110107,2.977099,-151.832062,-67.251907,1444898995.215376,1,1
22,-0.068848,-0.217773,-0.143677,-2.152672,-147.236649,-67.236641,1444898995.275451,1,1
23,-0.064880,-0.220398,-0.144836,-0.305344,-154.687027,27.480917,1444898995.305360,1,1
24,-0.057922,-0.210266,-0.156494,-2.335878,-122.671753,-55.160305,1444898995.335475,1,1
25,-0.045837,-0.203857,-0.179626,-3.679389,-126.381676,28.045801,1444898995.365454,1,1
26,-0.038086,-0.192139,0.238770,-1.709924,-108.015266,-46.213741,1444898995.395380,1,1
27,-0.027527,-0.204773,-0.179077,-0.916031,-79.206108,-44.427483,1444898995.425380,1,1
28,-0.019043,-0.201416,-0.176880,-2.045802,-58.854961,-27.450382,1444898995.455389,1,1
29,-0.020020,-0.215576,-0.163208,1.557252,-58.458015,-27.969465,1444898995.485571,1,1
30,0.249573,-0.221619,-0.136047,2.549618,-33.755726,-14.396947,1444898995.515305,1,1
31,-0.012390,-0.223938,-0.127502,-4.916030,-36.015266,-24.274809,1444898995.545336,1,1
32,-0.015869,-0.227661,-0.128845,4.961832,-31.740458,-17.175573,1444898995.575389,1,1
33,0.249390,-0.226013,-0.127014,5.633588,29.190840,-20.549618,1444898995.605588,1,1
