0,-0.011597,-0.229004,-0.119507,3.419847,9.129771,1.557252,1444898202.397582,1,1
1,-0.012024,-0.230713,-0.117615,-8.564885,3.312977,30.992367,1444898202.427738,1,1
2,-0.011963,-0.229553,-0.119019,-4.458015,-5.038168,-6.290076,1444898202.457654,1,1
3,-0.012329,-0.229797,-0.119934,3.679389,0.091603,6.748092,1444898202.487614,1,1
4,-0.011047,-0.230164,-0.117126,-7.068702,-0.916031,5.816794,1444898202.517487,1,1
5,-0.013794,-0.229919,-0.116333,-4.916030,0.167939,-2.778626,1444898202.547799,1,1
6,-0.011353,-0.230774,-0.114380,-5.007634,4.702290,-0.213740,1444898202.577498,1,1
7,-0.012573,-0.237976,-0.098755,-4.122138,-18.610687,2.290076,1444898202.607566,1,1
8,-0.012024,-0.238159,-0.090210,-0.122137,-6.656488,30.656488,1444898202.637649,1,1
9,-0.010437,0.235168,-0.081177,-2.167939,-9.648855,-2.106870,1444898202.667999,1,1
10,-0.010498,-0.261414,-0.050781,2.381679,-26.702290,-8.305344,1444898202.727528,1,1
11,-0.017212,-0.256714,-0.049927,0.656489,-49.465649,-14.076336,1444898202.757556,1,1
12,-0.021179,-0.256592,-0.060486,-0.030534,-82.641220,-30.961832,1444898202.787806,1,1
13,-0.026245,-0.246887,-0.071472,-4.656488,-91.664124,-34.916031,1444898202.817617,1,1
14,-0.028992,-0.238342,-0.096558,-4.946565,-97.465652,-38.595421,1444898202.847653,1,1
15,-0.028992,-0.238342,-0.096558,-4.946565,-97.465652,-38.595421,1444898202.847653,1,1
16,-0.029724,0.236023,-0.104187,4.595420,-102.488548,-28.412214,1444898202.877533,1,1
17,-0.031738,-0.241760,-0.083008,-3.068702,-102.137405,-39.587788,1444898202.907623,1,1
18,-0.038879,-0.244629,-0.070984,-4.931298,-122.580154,-46.396946,1444898202.937636,1,1
19,-0.042847,-0.226318,-0.111267,2.458015,-112.793892,-44.702290,1444898202.967572,1,1
20,-0.046936,-0.231079,-0.107483,-4.061069,-113.847328,-35.740459,1444898202.997726,1,1
