n:0.00320000000000000	0.000200000000000000	0.00160000000000000	0.00640000000000000
g:0.0100000000000000	0.0337500000000000	0.0100000000000000	0.0150000000000000

1.20000000000000	2.50000000000000	3	2.70000000000000
3	3	3	2.50000000000000
2.70000000000000	2.10000000000000	3	2.40000000000000
2.40000000000000	3	1.70000000000000	1.70000000000000
1.70000000000000	3	2.20000000000000	2.50000000000000
1.80000000000000	3	2.10000000000000	2.30000000000000
