0,0,0,0,0.069824,0.988037,0.101562,3.282443,-0.80916,8.778625,1445254295.448189
0,0,0,0,0.066895,0.97876,0.099121,0.091603,-3.51145,0.564885,1445254295.477885
0,0,0,0,0.073975,0.983887,0.115967,0.183206,2.59542,-3.19084,1445254295.508132
0,0,0,0,0.06958,0.062012,0.103027,-0.946565,0.381679,0.48855,1445254295.537901
0,0,0,0,0.072754,0.979492,0.102783,1.557252,1.435115,7.694656,1445254295.567787
0,0,0,0,0.068848,0.983887,0.105957,3.877863,1.206107,0.076336,1445254295.597911
0,0,0,0,0.068848,0.987793,0.099854,0.732824,-1.465649,0.885496,1445254295.627840
0,0,0,0,0.071045,0.983154,0.007568,-2.396947,-1.664122,0.564885,1445254295.658559
0,0,0,0,0.072998,0.983643,0.007568,1.877863,-1.816794,5.755725,1445254295.688120
0,0,0,0,0.071045,0.987305,0.104248,0.412214,-2.167939,-1.969466,1445254295.717755
0,0,0,0,0.076416,0.982422,0.11084,3.78626,2.183206,-4.183206,1445254295.748820
0,0,0,0,0.072266,0.982178,0.106689,31.206106,0.396947,3.78626,1445254295.777842
0,0,0,0,0.070801,0.984131,0.115967,-2.274809,-0.59542,11.221375,1445254295.807789
0,0,0,0,0.070801,0.982422,0.102539,-0.625954,2.381679,8.38168,1445254295.838138
0,0,0,0,0.068604,0.982422,0.112061,-1.083969,-1.374046,2.442748,1445254295.867797
0,0,0,0,0.070068,0.985596,0.104492,-1.725191,3.832061,3.328244,1445254295.898026
0,0,0,0,0.07373,0.980225,0.108398,1.877863,1.648855,4.335878,1445254295.927852
0,0,0,0,0.072266,0.062012,0.108398,0.732824,-0.320611,-2.778626,1445254295.958089
0,0,0,0,0.071777,0.983154,0.006836,-1.496183,-3.450382,7.587786,1445254295.987939
0,0,0,0,0.068604,0.986328,0.106201,-2.763359,2.641221,4.854962,1445254296.017826
0,0,0,0,0.071045,0.999512,0.111328,-1.038168,1.648855,8.900764,1445254296.047980
0,0,0,0,0.070312,0.980713,0.105713,0.732824,0.427481,-4.961832,1445254296.077784
0,0,0,0,0.06958,0.996826,0.11499,-0.625954,0.824427,1.251908,1445254296.107828
0,0,0,0,0.073242,0.98584,0.108398,-1.40458,1.206107,5.847328,1445254296.137867
0,0,0,0,0.07251,0.983154,0.107178,-0.259542,-0.610687,6.732824,1445254296.197881
0,0,0,0,0.071533,0.982666,0.110596,0.916031,-1.022901,5.40458,1445254296.227893
0,0,0,0,0.071045,0.983398,0.112305,-1.587786,1.206107,-5.007634,1445254296.258019
0,0,0,0,0.072754,0.983887,0.118896,-3.587786,2.992366,1.816794,1445254296.287948
0,0,0,0,0.068848,0.984131,0.111084,-1.496183,3.480916,5.129771,1445254296.317839
0,0,0,0,0.069824,0.981934,0.107422,-0.854962,-0.564885,2.885496,1445254296.347968
0,0,0,0,0.069092,0.988037,0.110352,0.503817,2.503817,10.992367,1445254296.377843
0,0,0,0,0.071777,0.98584,0.111328,-0.351145,1.099237,-2.351145,1445254296.407959
0,0,0,0,0.074219,0.98584,0.105225,-1.358779,-0.198473,4.503817,1445254296.437919
0,0,0,0,0.071777,0.989014,0.110352,0.732824,-0.900763,1.679389,1445254296.467847
0,0,0,0,0.070801,0.983643,0.103516,-3.083969,31.145039,-3.282443,1445254296.498178
0,0,0,0,0.069824,0.982422,0.007568,-2.21374,-0.396947,-4.946565,1445254296.528048
0,0,0,0,0.071045,0.981689,0.104248,-0.900763,0.427481,3.801527,1445254296.557952
0,0,0,0,0.075195,0.062256,0.111816,-0.396947,-1.572519,10.732824,1445254296.587921
0,0,0,0,0.074219,0.982422,0.112305,-2.396947,-0.80916,6.366412,1445254296.617775
0,0,0,0,0.070801,0.061768,0.112549,-2.80916,3.78626,-0.412214,1445254296.647901
0,0,0,0,0.070801,0.981689,0.108154,2.091603,5.099236,5.129771,1445254296.707821
0,0,0,0,0.076172,0.061523,0.108887,0.870229,-3.40458,7.954198,1445254296.767471
0,0,0,0,0.072266,0.983154,0.113525,-1.40458,1.29771,-0.961832,1445254296.771593
0,0,0,0,0.072021,0.062256,0.108154,-0.122137,-1.374046,8.106871,1445254296.798123
0,0,0,0,0.072266,0.983643,0.112793,0.641221,-0.061069,-2.961832,1445254296.828011
0,0,0,0,0.070801,0.981445,0.10498,-0.580153,-1.709924,2.900763,1445254296.857896
0,0,0,0,0.073242,0.062012,0.006836,-1.175573,0.198473,5.053435,1445254296.887995
0,0,0,0,0.071533,0.984131,0.110596,-0.580153,-2.381679,-2.732824,1445254296.918210
0,0,0,0,0.072266,0.979492,0.104004,-1.175573,0.687023,7.450382,1445254296.947949
0,0,0,0,0.072754,0.982666,0.106934,3.648855,1.435115,11.007633,1445254296.977955
0,0,0,0,0.073486,0.986816,0.108643,-3.221374,0.0,0.732824,1445254297.007992
0,0,0,0,0.074463,0.987793,0.107666,-2.396947,3.19084,2.778626,1445254297.037879
0,0,0,0,0.072021,0.982178,0.110596,-1.770992,0.152672,5.832061,1445254297.067871
